filename,title,issuing_organization,year,source_url,discovery_query_ids,sha256,selection_basis
NOAA_ONMS_21_03_deep_sea_coral_sponge_communities.pdf,Characterization of Deep-Sea Coral and Sponge Communities in Greater Farallones National Marine Sanctuary,NOAA Office of National Marine Sanctuaries,2021,https://www.govinfo.gov/content/pkg/GOVPUB-C55_400-PURL-gpo153185/pdf/GOVPUB-C55_400-PURL-gpo153185.pdf,GL_CNLOER_SED_DREDGING_01 | GL_ESRF_SED_DREDGING_01 | GL_IAAC_SED_DREDGING_01 | GL_MBARI_SED_DREDGING_01 | GL_USGS_SED_DREDGING_01 | GL_WOA_SED_DREDGING_01,dabcdbd412213d6163301154ae25da3485ad3f46c10f6a3b90c703a807ee7e4b,Official U.S. federal report independently returned by six searches; electronic download made publicly available by NOAA/GovInfo
NOAA_boundary_reefs_glass_sponge.pdf,The Boundary Reefs: Glass Sponge Reefs on the International Border Between Canada and the United States,NOAA Office of Ocean and Coastal Resource Management,2004,https://repository.library.noaa.gov/view/noaa/788/noaa_788_DS1.pdf,GL_BROAD_MECH_FEEDING_PUMPING_SPONGE_01 | GL_CNLOER_MECH_FEEDING_PUMPING_SPONGE_01 | GL_DFO_MECH_FEEDING_PUMPING_SPONGE_01 | GL_FAO_MECH_FEEDING_PUMPING_SPONGE_01 | GL_IAAC_MECH_FEEDING_PUMPING_SPONGE_01 | GL_ICES_MECH_FEEDING_PUMPING_SPONGE_01 | GL_JNCC_NERC_MECH_FEEDING_PUMPING_SPONGE_01 | GL_MBARI_MECH_FEEDING_PUMPING_SPONGE_01 | GL_NOAA_MECH_FEEDING_PUMPING_SPONGE_01 | GL_NORWAY_MECH_FEEDING_PUMPING_SPONGE_01 | GL_OFFSHORE_OPERATORS_MECH_FEEDING_PUMPING_SPONGE_01 | GL_OSPAR_MECH_FEEDING_PUMPING_SPONGE_01 | GL_USGS_MECH_FEEDING_PUMPING_SPONGE_01,fa89e36df39466440f207b938881f6bda26c88b498ea594a119f9a7f2c235b68,Official U.S. federal report independently returned by thirteen searches; electronic copy made publicly available in NOAA Institutional Repository
